"BehaviorSpace results (NetLogo 6.2.0)"
"Flocking.nlogo"
"Baseline"
"05/02/2021 07:27:38:632 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","max-cohere-turn","max-separate-turn","vision","minimum-separation","population","max-align-turn","[step]","count turtles with [any? flockmates]","mean [count flockmates] of turtles","mean [min [distance myself] of other turtles] of turtles","standard-deviation [heading] of turtles"
"10","3","1.5","3","1","300","5","139","279","4.806666666666667","1.4902510498404893","91.47705672141507"
"9","3","1.5","3","1","300","5","144","284","4.733333333333333","1.434711519963559","53.05780857891391"
"10","3","1.5","3","1","300","5","140","275","4.92","1.4461278571211311","91.31488115918584"
"9","3","1.5","3","1","300","5","145","284","4.586666666666667","1.423134802561146","52.71990967783703"
"10","3","1.5","3","1","300","5","141","274","4.94","1.417161885665347","91.27632135979728"
"9","3","1.5","3","1","300","5","146","285","4.66","1.3878867061297806","52.660072523043"
"10","3","1.5","3","1","300","5","142","277","4.74","1.4040675911753524","90.80889487338855"
"9","3","1.5","3","1","300","5","147","285","4.746666666666667","1.3697880843449626","52.665342139000906"
"10","3","1.5","3","1","300","5","143","283","4.506666666666667","1.3691054151646909","90.48367836934997"
"9","3","1.5","3","1","300","5","148","286","5.046666666666667","1.327871040649589","52.67648827821528"
"10","3","1.5","3","1","300","5","144","281","4.52","1.3712196859571686","90.01005483014171"
"9","3","1.5","3","1","300","5","149","287","5.18","1.3123138570441981","52.86991507962405"
"10","3","1.5","3","1","300","5","145","282","4.453333333333333","1.3647942367552952","89.43893924370487"
"9","3","1.5","3","1","300","5","150","288","5.3133333333333335","1.2874359193310756","52.77194704537443"
"10","3","1.5","3","1","300","5","146","283","4.413333333333333","1.3955960169046335","89.02255260492072"
"9","3","1.5","3","1","300","5","151","288","5.293333333333333","1.2795660404367912","52.31406116439872"
"10","3","1.5","3","1","300","5","147","282","4.346666666666667","1.3813124699522525","88.71616677107761"
"9","3","1.5","3","1","300","5","152","286","5.1466666666666665","1.2767390187009844","51.94909442915931"
"10","3","1.5","3","1","300","5","148","280","4.373333333333333","1.4022045232444378","88.43745273113034"
"9","3","1.5","3","1","300","5","153","290","5.053333333333334","1.278530478954506","51.41041022185807"
"10","3","1.5","3","1","300","5","149","283","4.546666666666667","1.4162291785616459","88.49037496320638"
"9","3","1.5","3","1","300","5","154","288","5.066666666666666","1.3125625996434482","51.04246630539259"
"10","3","1.5","3","1","300","5","150","284","4.693333333333333","1.4307938366173805","88.45994901377841"
"9","3","1.5","3","1","300","5","155","287","5.18","1.3169964666866076","50.810446377148715"
"10","3","1.5","3","1","300","5","151","283","4.886666666666667","1.404849299861358","88.17809440257712"
"9","3","1.5","3","1","300","5","156","288","5.2","1.3070319108983448","50.65497877662465"
"10","3","1.5","3","1","300","5","152","282","4.833333333333333","1.3704730237932705","87.98612748581411"
"9","3","1.5","3","1","300","5","157","284","5.04","1.2937756560697846","50.11236332410167"
"10","3","1.5","3","1","300","5","153","282","4.82","1.365944834116273","87.64441069500597"
"9","3","1.5","3","1","300","5","158","285","4.886666666666667","1.3127414937601836","49.92424973056101"
"10","3","1.5","3","1","300","5","154","286","4.64","1.3401027802472314","87.39427905176782"
"9","3","1.5","3","1","300","5","159","284","4.82","1.3424784324050703","49.65200759847182"
"10","3","1.5","3","1","300","5","155","288","4.726666666666667","1.3383308600284114","87.45331408835848"
"9","3","1.5","3","1","300","5","160","283","4.933333333333334","1.3556459811386754","49.552494860684305"
"9","3","1.5","3","1","300","5","161","285","5.14","1.3304176462141433","48.87343709023767"
"10","3","1.5","3","1","300","5","156","288","4.673333333333333","1.3361504337093373","87.31574504895329"
"9","3","1.5","3","1","300","5","162","283","5.333333333333333","1.313248288675173","48.557164944333834"
"10","3","1.5","3","1","300","5","157","286","4.773333333333333","1.3391405334435047","87.59577491077968"
"9","3","1.5","3","1","300","5","163","284","5.486666666666666","1.3507193530860713","48.653725261648674"
"10","3","1.5","3","1","300","5","158","286","5","1.3046444541416646","87.5815741683675"
"9","3","1.5","3","1","300","5","164","284","5.48","1.3654948082104197","47.85885242561818"
"10","3","1.5","3","1","300","5","159","288","5.153333333333333","1.2712446245213846","87.48111030919166"
"9","3","1.5","3","1","300","5","165","285","5.48","1.3660308140563417","46.70726257514646"
"10","3","1.5","3","1","300","5","160","288","5.293333333333333","1.2896402268711045","87.45256411899045"
"9","3","1.5","3","1","300","5","166","285","5.513333333333334","1.3730972046387246","46.15211047853705"
"10","3","1.5","3","1","300","5","161","288","5.273333333333333","1.280201456776007","87.47476248736513"
"9","3","1.5","3","1","300","5","167","286","5.633333333333334","1.3696698435416725","46.04892389854414"
"10","3","1.5","3","1","300","5","162","286","5.12","1.2757443716000003","87.49921377326923"
"9","3","1.5","3","1","300","5","168","284","5.753333333333333","1.3573307843375793","45.21191927689968"
"10","3","1.5","3","1","300","5","163","289","5.126666666666667","1.2736512814654437","87.66943194493959"
"9","3","1.5","3","1","300","5","169","285","5.926666666666667","1.3245129038657781","44.67969933728283"
"10","3","1.5","3","1","300","5","164","289","5.133333333333334","1.2980301874461402","87.47002082073394"
"9","3","1.5","3","1","300","5","170","286","5.98","1.333211818202059","44.72861208299029"
"10","3","1.5","3","1","300","5","165","289","5.166666666666667","1.325501988188234","87.38160557151328"
"9","3","1.5","3","1","300","5","171","285","5.96","1.3071301922742533","44.51768674539642"
"10","3","1.5","3","1","300","5","166","285","5.093333333333334","1.37765328357759","87.486891980921"
"9","3","1.5","3","1","300","5","172","288","5.873333333333333","1.2892542288647897","44.543963171874296"
"10","3","1.5","3","1","300","5","167","282","5.1066666666666665","1.4003516177208426","87.3518565936347"
"9","3","1.5","3","1","300","5","173","290","5.94","1.2587665404109478","44.10279097798294"
"10","3","1.5","3","1","300","5","168","282","4.973333333333334","1.4087949541681277","87.85226428101926"
"9","3","1.5","3","1","300","5","174","291","5.846666666666667","1.2661558260893122","43.86735641916144"
"10","3","1.5","3","1","300","5","169","281","4.9","1.415768785487949","88.15015623484527"
"9","3","1.5","3","1","300","5","175","289","5.8533333333333335","1.2775495256546976","43.226317652765914"
"10","3","1.5","3","1","300","5","170","283","5.006666666666667","1.402579691195318","88.37213901961191"
"9","3","1.5","3","1","300","5","176","290","5.68","1.2800416252584306","42.47548144768907"
"10","3","1.5","3","1","300","5","171","282","4.86","1.3808584576435388","88.64170578001068"
"9","3","1.5","3","1","300","5","177","289","5.506666666666667","1.2797581767133897","42.68024160601661"
"10","3","1.5","3","1","300","5","172","282","4.806666666666667","1.3777537556446802","89.03296714995028"
"9","3","1.5","3","1","300","5","178","288","5.506666666666667","1.2982057415404007","42.35939833862294"
"10","3","1.5","3","1","300","5","173","282","4.693333333333333","1.3492748042894447","88.88445745818393"
"9","3","1.5","3","1","300","5","179","291","5.406666666666666","1.2869436538137764","41.76771087781656"
"10","3","1.5","3","1","300","5","174","284","4.666666666666667","1.3397175715790386","88.64394471818856"
"9","3","1.5","3","1","300","5","180","291","5.32","1.2816170470114332","41.205846576193174"
"10","3","1.5","3","1","300","5","175","284","4.706666666666667","1.3473016219722926","88.64071310329659"
"9","3","1.5","3","1","300","5","181","291","5.4","1.285430741292317","40.34450196329631"
"10","3","1.5","3","1","300","5","176","287","4.693333333333333","1.332179999695742","88.57258910275826"
"9","3","1.5","3","1","300","5","182","291","5.413333333333333","1.2848849326245255","39.75070002963711"
"10","3","1.5","3","1","300","5","177","288","4.72","1.3677592258857487","88.60566431090213"
"9","3","1.5","3","1","300","5","183","291","5.36","1.3134987813192136","39.42142816338128"
"9","3","1.5","3","1","300","5","184","293","5.433333333333334","1.3202029543126625","38.64815096554438"
"10","3","1.5","3","1","300","5","178","285","4.693333333333333","1.3702757928968525","88.48964197522996"
"9","3","1.5","3","1","300","5","185","293","5.546666666666667","1.3185036844274174","38.22327048087012"
"10","3","1.5","3","1","300","5","179","286","4.653333333333333","1.4043045326708463","88.3218136196118"
"9","3","1.5","3","1","300","5","186","295","5.553333333333334","1.2906585932300834","37.73177607590528"
"10","3","1.5","3","1","300","5","180","285","4.653333333333333","1.38735392819718","87.98414554913847"
"9","3","1.5","3","1","300","5","187","295","5.56","1.2591079434251444","37.29311244795431"
"10","3","1.5","3","1","300","5","181","287","4.726666666666667","1.3453118792955123","87.94972300160593"
"9","3","1.5","3","1","300","5","188","293","5.526666666666666","1.22914599885592","36.95923089973314"
"10","3","1.5","3","1","300","5","182","288","4.8533333333333335","1.300369431078803","88.07462080147556"
"9","3","1.5","3","1","300","5","189","295","5.586666666666667","1.2021121258895109","36.43450230818505"
"10","3","1.5","3","1","300","5","183","290","4.766666666666667","1.287997333038555","87.82238767028572"
"9","3","1.5","3","1","300","5","190","295","5.726666666666667","1.2208790907664555","36.22361654407279"
"10","3","1.5","3","1","300","5","184","290","4.74","1.2938144395953544","87.58510155962855"
"9","3","1.5","3","1","300","5","191","294","5.94","1.24882058295727","35.81605850401357"
"10","3","1.5","3","1","300","5","185","289","4.866666666666666","1.298394162475767","87.56892109971247"
"9","3","1.5","3","1","300","5","192","292","5.92","1.2479132652832279","35.48208571605124"
"10","3","1.5","3","1","300","5","186","289","4.766666666666667","1.2995959419174457","86.95843936732307"
"9","3","1.5","3","1","300","5","193","293","5.8133333333333335","1.2241749892856044","35.35591433359515"
"10","3","1.5","3","1","300","5","187","290","4.826666666666667","1.2871504334454853","86.27849309833316"
"9","3","1.5","3","1","300","5","194","293","5.82","1.190748715768336","35.58201659701802"
"10","3","1.5","3","1","300","5","188","289","4.846666666666667","1.2971960727377656","86.25276794618449"
"9","3","1.5","3","1","300","5","195","294","5.82","1.1865353317151799","34.7202131999097"
"10","3","1.5","3","1","300","5","189","287","5.066666666666666","1.3221750593406845","86.36577789595908"
"9","3","1.5","3","1","300","5","196","295","5.84","1.1790418687332171","34.58035680206609"
"10","3","1.5","3","1","300","5","190","286","5.08","1.3042301087603347","86.53434893678079"
"9","3","1.5","3","1","300","5","197","296","5.78","1.1597871963118016","34.013360085768184"
"10","3","1.5","3","1","300","5","191","288","5.506666666666667","1.2764950245171767","86.72601684947507"
"9","3","1.5","3","1","300","5","198","296","5.8533333333333335","1.1476984049779528","33.58178190469313"
"10","3","1.5","3","1","300","5","192","290","5.8133333333333335","1.2398564061825657","87.00341809939404"
"9","3","1.5","3","1","300","5","199","296","5.926666666666667","1.144456788710508","33.08287784701235"
"10","3","1.5","3","1","300","5","193","291","6.12","1.2204030395565961","86.8455481899763"
"9","3","1.5","3","1","300","5","200","296","5.84","1.1613664847522118","32.56278299763293"
"10","3","1.5","3","1","300","5","194","291","6.173333333333333","1.2118176010572195","86.7038031519779"
"9","3","1.5","3","1","300","5","201","297","5.873333333333333","1.1654679574092017","32.1741878216069"
"10","3","1.5","3","1","300","5","195","290","6.086666666666667","1.2148142705252867","86.87825601448517"
"9","3","1.5","3","1","300","5","202","296","6.02","1.168754125805897","32.1337617560957"
"10","3","1.5","3","1","300","5","196","292","5.78","1.2456711987946512","86.46828577641479"
"9","3","1.5","3","1","300","5","203","296","6.153333333333333","1.1573716337525688","31.901212399371058"
"10","3","1.5","3","1","300","5","197","291","5.633333333333334","1.2366481338059447","86.57214602322966"
"9","3","1.5","3","1","300","5","204","296","6.213333333333333","1.1529282532084906","31.643145495492867"
"10","3","1.5","3","1","300","5","198","290","5.713333333333333","1.225838271011325","86.71007288046657"
"9","3","1.5","3","1","300","5","205","298","6.1","1.1530529547670072","31.33582874371246"
"10","3","1.5","3","1","300","5","199","288","5.866666666666666","1.2351537071069723","86.70296973057427"
"9","3","1.5","3","1","300","5","206","299","5.966666666666667","1.1734347652569896","31.18925581672362"
"10","3","1.5","3","1","300","5","200","292","5.886666666666667","1.2475778213273485","87.29970649826716"
"9","3","1.5","3","1","300","5","207","299","5.86","1.1691702041923113","30.703809998687596"
"10","3","1.5","3","1","300","5","201","291","5.66","1.2591547177061921","87.17737880908068"
"9","3","1.5","3","1","300","5","208","299","5.806666666666667","1.1681751150817576","30.36951062083771"
"10","3","1.5","3","1","300","5","202","290","5.406666666666666","1.2588193760017754","86.9721720423651"
"9","3","1.5","3","1","300","5","209","298","5.846666666666667","1.1469761330188872","30.023221758377385"
"10","3","1.5","3","1","300","5","203","291","5.12","1.279552766291972","87.26701311083896"
"9","3","1.5","3","1","300","5","210","298","5.886666666666667","1.1454131034165937","29.788561583518153"
"10","3","1.5","3","1","300","5","204","291","4.8","1.2565684112610886","86.6775084640511"
"9","3","1.5","3","1","300","5","211","298","5.94","1.1378082189719816","29.787982893040894"
"10","3","1.5","3","1","300","5","205","294","4.62","1.2701187493101642","86.34334156475094"
"9","3","1.5","3","1","300","5","212","298","5.986666666666666","1.1391025655181988","29.730233004598492"
"10","3","1.5","3","1","300","5","206","296","4.886666666666667","1.2543512121616116","86.20730484440487"
"9","3","1.5","3","1","300","5","213","298","6.153333333333333","1.143670981924039","29.448138352906703"
"10","3","1.5","3","1","300","5","207","294","5.033333333333333","1.2503638179500427","85.82521759025708"
"9","3","1.5","3","1","300","5","214","298","6.2","1.1525858623845437","29.115405095640234"
"10","3","1.5","3","1","300","5","208","294","4.953333333333333","1.239195734372559","85.82111858497417"
"9","3","1.5","3","1","300","5","215","298","6.213333333333333","1.1586752342080635","28.75388945046617"
"10","3","1.5","3","1","300","5","209","294","4.906666666666666","1.2622807328214936","85.4249796405957"
"9","3","1.5","3","1","300","5","216","299","6.24","1.160458935395227","28.27461490794283"
"10","3","1.5","3","1","300","5","210","291","4.92","1.2694704427808208","84.98687382866966"
"9","3","1.5","3","1","300","5","217","298","6.42","1.148809308174563","27.982921138444073"
"10","3","1.5","3","1","300","5","211","291","4.906666666666666","1.274088911586505","84.69243223307387"
"9","3","1.5","3","1","300","5","218","298","6.506666666666667","1.1396297659113306","27.658191350844916"
"10","3","1.5","3","1","300","5","212","291","4.973333333333334","1.2891852414977392","84.50189796569661"
"9","3","1.5","3","1","300","5","219","298","6.6066666666666665","1.1414535845811948","27.640102900724038"
"10","3","1.5","3","1","300","5","213","287","4.973333333333334","1.3288178401351467","84.05278603225445"
"9","3","1.5","3","1","300","5","220","297","6.72","1.1288313780325776","27.50885858537735"
"10","3","1.5","3","1","300","5","214","288","5.02","1.323963387411476","83.88977612754695"
"9","3","1.5","3","1","300","5","221","297","6.846666666666667","1.0925008104001934","27.47239738638055"
"10","3","1.5","3","1","300","5","215","287","5.08","1.3185851088289908","83.50469306746348"
"9","3","1.5","3","1","300","5","222","299","6.94","1.0746335878277278","27.24169128919426"
"10","3","1.5","3","1","300","5","216","291","5.133333333333334","1.3147744821286715","83.22831195069881"
"9","3","1.5","3","1","300","5","223","299","7.14","1.049909049481134","26.9282124716481"
"10","3","1.5","3","1","300","5","217","291","5.02","1.3308659033418457","82.48581755694163"
"9","3","1.5","3","1","300","5","224","298","7.233333333333333","1.0593193408122685","26.6329395109762"
"10","3","1.5","3","1","300","5","218","291","4.8133333333333335","1.3574484264736784","81.91272897637866"
"9","3","1.5","3","1","300","5","225","298","7.246666666666667","1.0966166947370848","26.237251511236277"
"10","3","1.5","3","1","300","5","219","287","4.766666666666667","1.3595779280400304","81.71455514341262"
"9","3","1.5","3","1","300","5","226","298","7.26","1.092871988219148","25.767902474659014"
"10","3","1.5","3","1","300","5","220","287","4.746666666666667","1.3480383139581786","81.31565356983586"
"10","3","1.5","3","1","300","5","221","287","4.74","1.335847406165856","81.20546031231109"
"9","3","1.5","3","1","300","5","227","297","7.173333333333333","1.0827051415448574","25.64496985384316"
"10","3","1.5","3","1","300","5","222","286","4.8133333333333335","1.334248334988394","81.14368826132393"
"9","3","1.5","3","1","300","5","228","297","7.346666666666667","1.0930159715393484","25.645688437485127"
"10","3","1.5","3","1","300","5","223","287","5.013333333333334","1.3128290252679937","81.25486665755992"
"9","3","1.5","3","1","300","5","229","296","7.42","1.108141547458059","25.74006305100857"
"10","3","1.5","3","1","300","5","224","285","5.086666666666667","1.318370226005434","81.34332537360068"
"9","3","1.5","3","1","300","5","230","296","7.446666666666666","1.1182160600435007","25.716328257903925"
"10","3","1.5","3","1","300","5","225","286","5.16","1.3099650671401375","81.25874415761004"
"9","3","1.5","3","1","300","5","231","296","7.58","1.1178420008374976","25.56577777940402"
"10","3","1.5","3","1","300","5","226","287","5.233333333333333","1.30264353243545","80.92323174078723"
"9","3","1.5","3","1","300","5","232","296","7.66","1.113928406236099","25.587623140958403"
"10","3","1.5","3","1","300","5","227","289","5.18","1.2828861708260988","80.64230696463382"
"9","3","1.5","3","1","300","5","233","295","7.653333333333333","1.1251843832921606","25.63106377375852"
"10","3","1.5","3","1","300","5","228","289","5.22","1.2758588740564585","80.67169490792158"
"9","3","1.5","3","1","300","5","234","295","7.68","1.1327480642708871","25.77661162184125"
"10","3","1.5","3","1","300","5","229","291","5.38","1.2355483900079498","80.51860812785709"
"9","3","1.5","3","1","300","5","235","296","7.673333333333333","1.1391488473682385","25.508917162439012"
"10","3","1.5","3","1","300","5","230","294","5.513333333333334","1.234966954955494","80.2512885575329"
"9","3","1.5","3","1","300","5","236","296","7.66","1.118399050620789","25.185616816180204"
"10","3","1.5","3","1","300","5","231","291","5.586666666666667","1.2331649976539543","80.0412901261263"
"9","3","1.5","3","1","300","5","237","296","7.626666666666667","1.0980586273410806","25.086915159926214"
"10","3","1.5","3","1","300","5","232","290","5.746666666666667","1.2010954049509834","79.5772047406893"
"9","3","1.5","3","1","300","5","238","296","7.66","1.0854794299073176","25.137998469883932"
"10","3","1.5","3","1","300","5","233","289","5.946666666666666","1.1954063192787272","79.17419250334834"
"9","3","1.5","3","1","300","5","239","296","7.786666666666667","1.0921994778878648","25.193868956115082"
"10","3","1.5","3","1","300","5","234","288","6.046666666666667","1.157998649984205","78.90039916154572"
"9","3","1.5","3","1","300","5","240","296","7.993333333333333","1.0639966652805217","25.099149787741844"
"10","3","1.5","3","1","300","5","235","292","6.02","1.1831318819168386","78.57576264887297"
"9","3","1.5","3","1","300","5","241","296","8.053333333333333","1.0368933279821353","24.865498650408856"
"10","3","1.5","3","1","300","5","236","292","6.013333333333334","1.2058461614819882","78.2585628930504"
"9","3","1.5","3","1","300","5","242","297","8.186666666666667","1.022837923441276","24.423560843174428"
"10","3","1.5","3","1","300","5","237","291","6.033333333333333","1.2263213764888772","78.11010345476997"
"9","3","1.5","3","1","300","5","243","298","8.313333333333333","1.044308751784955","24.20559692205329"
"10","3","1.5","3","1","300","5","238","288","6.046666666666667","1.2479239829123494","78.07048495484472"
"9","3","1.5","3","1","300","5","244","297","8.386666666666667","1.065662324126552","23.887927251507268"
"10","3","1.5","3","1","300","5","239","287","6.02","1.2455899163669426","77.90408803277867"
"9","3","1.5","3","1","300","5","245","296","8.533333333333333","1.055182168306472","23.65780263363266"
"10","3","1.5","3","1","300","5","240","290","6.013333333333334","1.2658460973065169","78.28132307028356"
"9","3","1.5","3","1","300","5","246","296","8.466666666666667","1.0374598174773482","23.548781405143174"
"10","3","1.5","3","1","300","5","241","290","5.74","1.2926462322497685","78.40660730786021"
"9","3","1.5","3","1","300","5","247","297","8.566666666666666","1.0403400597701713","23.497323420656606"
"10","3","1.5","3","1","300","5","242","290","5.433333333333334","1.3438502649563273","78.43146111834194"
"9","3","1.5","3","1","300","5","248","297","8.646666666666667","1.0380718531235076","23.28849644668006"
"10","3","1.5","3","1","300","5","243","288","5.253333333333333","1.293002678900018","78.84582166402521"
"9","3","1.5","3","1","300","5","249","297","8.713333333333333","1.0439026493066847","22.706834097084993"
"10","3","1.5","3","1","300","5","244","291","5.34","1.2585829103493837","78.32823523544525"
"9","3","1.5","3","1","300","5","250","296","8.586666666666666","1.0385728243121335","22.611862874560966"
"10","3","1.5","3","1","300","5","245","293","5.546666666666667","1.260820467972197","78.0104373750647"
"9","3","1.5","3","1","300","5","251","296","8.466666666666667","1.0562548976524582","22.4581538492549"
"10","3","1.5","3","1","300","5","246","293","5.566666666666666","1.2722342966998452","77.75975178263411"
"9","3","1.5","3","1","300","5","252","296","8.36","1.061074796329731","22.017382105372892"
"10","3","1.5","3","1","300","5","247","293","5.373333333333333","1.2747863714810135","77.68421304232979"
"9","3","1.5","3","1","300","5","253","295","8.146666666666667","1.0615808455589328","21.38490578039435"
"10","3","1.5","3","1","300","5","248","294","5.253333333333333","1.2245194318926977","77.5338777829021"
"9","3","1.5","3","1","300","5","254","295","8.046666666666667","1.0714280395707412","21.033463669937397"
"10","3","1.5","3","1","300","5","249","292","5.086666666666667","1.219798230795921","77.29359311327727"
"9","3","1.5","3","1","300","5","255","295","7.86","1.0747823757861288","21.07069849500492"
"10","3","1.5","3","1","300","5","250","294","4.98","1.2234943613859643","77.09106834149998"
"9","3","1.5","3","1","300","5","256","296","7.66","1.0967728247634898","20.605868813600175"
"10","3","1.5","3","1","300","5","251","291","4.913333333333333","1.262205851172895","76.75845947586372"
"9","3","1.5","3","1","300","5","257","296","7.586666666666667","1.1001208374019604","19.933395057647527"
"10","3","1.5","3","1","300","5","252","292","4.886666666666667","1.2835170678309828","76.95172222414371"
"9","3","1.5","3","1","300","5","258","297","7.573333333333333","1.095623073970702","19.43175359596407"
"10","3","1.5","3","1","300","5","253","290","4.913333333333333","1.2634056205282687","76.78768432974857"
"9","3","1.5","3","1","300","5","259","298","7.48","1.0881453425949217","19.317736889665035"
"10","3","1.5","3","1","300","5","254","288","5.1066666666666665","1.2700437109744827","77.2298719805526"
"9","3","1.5","3","1","300","5","260","297","7.36","1.088350318518182","19.01755932104938"
"10","3","1.5","3","1","300","5","255","288","5.333333333333333","1.2587250326260928","77.33527568138365"
"9","3","1.5","3","1","300","5","261","295","7.406666666666666","1.1038534167444924","18.914740182482888"
"10","3","1.5","3","1","300","5","256","290","5.426666666666667","1.239560322971163","78.1163765125279"
"9","3","1.5","3","1","300","5","262","295","7.373333333333333","1.1083912792552997","18.78685051838361"
"10","3","1.5","3","1","300","5","257","291","5.44","1.238979086534846","78.73376242499126"
"9","3","1.5","3","1","300","5","263","295","7.26","1.1113350962556652","18.77523637463364"
"10","3","1.5","3","1","300","5","258","290","5.513333333333334","1.223518904177618","78.89798056994951"
"9","3","1.5","3","1","300","5","264","295","7.273333333333333","1.0850991456609975","18.863382330739856"
"10","3","1.5","3","1","300","5","259","292","5.506666666666667","1.2057435947357544","79.28702287431754"
"9","3","1.5","3","1","300","5","265","295","7.18","1.1055277349276686","19.05365636679961"
"10","3","1.5","3","1","300","5","260","291","5.48","1.2065514715984729","79.45271959746864"
"9","3","1.5","3","1","300","5","266","295","7.1066666666666665","1.1283280996324085","19.223916416361917"
"10","3","1.5","3","1","300","5","261","291","5.453333333333333","1.2194403774177107","79.3315476759503"
"9","3","1.5","3","1","300","5","267","296","7.093333333333334","1.1219314750119365","19.058658267542963"
"10","3","1.5","3","1","300","5","262","290","5.513333333333334","1.2382743232124023","79.01051164952106"
"9","3","1.5","3","1","300","5","268","296","7.093333333333334","1.1350700552774453","18.84121580858708"
"10","3","1.5","3","1","300","5","263","291","5.526666666666666","1.2461349911807689","78.96626800699701"
"9","3","1.5","3","1","300","5","269","296","7.06","1.1446538488264404","18.578566828624183"
"10","3","1.5","3","1","300","5","264","287","5.6066666666666665","1.2300313672381198","78.5325106381504"
"9","3","1.5","3","1","300","5","270","296","7.093333333333334","1.1556053002157753","18.53791483597725"
"10","3","1.5","3","1","300","5","265","289","5.773333333333333","1.1933355749957868","78.43763069520229"
"9","3","1.5","3","1","300","5","271","296","7.12","1.1705693031011997","18.45771262827685"
"10","3","1.5","3","1","300","5","266","286","6.026666666666666","1.1787941288654815","78.13828375510847"
"9","3","1.5","3","1","300","5","272","296","7.066666666666666","1.1539091612261914","17.818106929200255"
"10","3","1.5","3","1","300","5","267","290","6.226666666666667","1.217491360883951","78.01438458964822"
"9","3","1.5","3","1","300","5","273","297","7.173333333333333","1.1225266192280756","17.370982693659084"
"10","3","1.5","3","1","300","5","268","288","6.033333333333333","1.210629227676366","77.58535614481359"
"9","3","1.5","3","1","300","5","274","297","7.246666666666667","1.1341322105061282","17.216545920277188"
"10","3","1.5","3","1","300","5","269","291","5.946666666666666","1.1917890892987753","77.49584072758913"
"9","3","1.5","3","1","300","5","275","296","7.293333333333333","1.1381878024438412","17.191776339726136"
"10","3","1.5","3","1","300","5","270","289","5.82","1.2132061601704185","77.40325661293862"
"9","3","1.5","3","1","300","5","276","295","7.3","1.1455678982967945","17.20651927315801"
"10","3","1.5","3","1","300","5","271","288","5.74","1.2601955716983197","77.08858195213134"
"9","3","1.5","3","1","300","5","277","295","7.346666666666667","1.1140332702848987","16.978315723700543"
"10","3","1.5","3","1","300","5","272","290","5.573333333333333","1.2585140656227394","76.84948915089345"
"9","3","1.5","3","1","300","5","278","295","7.373333333333333","1.0917695942004721","16.820671637219018"
"10","3","1.5","3","1","300","5","273","287","5.64","1.252141066659668","76.44811229123265"
"9","3","1.5","3","1","300","5","279","296","7.5","1.0955709038599513","16.97712643904869"
"10","3","1.5","3","1","300","5","274","284","5.8533333333333335","1.203548540862683","76.46693545687666"
"9","3","1.5","3","1","300","5","280","296","7.546666666666667","1.096153025875279","16.76357715041272"
"10","3","1.5","3","1","300","5","275","287","6.2","1.191176415380385","76.71878185509563"
"9","3","1.5","3","1","300","5","281","296","7.64","1.0969221226517987","16.676307846002928"
"10","3","1.5","3","1","300","5","276","288","6.293333333333333","1.196393847528173","76.20755982346657"
"9","3","1.5","3","1","300","5","282","296","7.713333333333333","1.1053265311065235","16.683456216662414"
"10","3","1.5","3","1","300","5","277","290","6.04","1.218438523209764","76.22233715567916"
"9","3","1.5","3","1","300","5","283","296","7.846666666666667","1.0957173240969296","16.520690308417997"
"10","3","1.5","3","1","300","5","278","293","5.86","1.2313426944630785","76.01349173173323"
"9","3","1.5","3","1","300","5","284","295","7.973333333333334","1.0629699787211564","16.644652470804196"
"10","3","1.5","3","1","300","5","279","292","5.8533333333333335","1.2294924201860498","75.73690909440712"
"9","3","1.5","3","1","300","5","285","295","8.02","1.053130477805702","17.091904604040092"
"10","3","1.5","3","1","300","5","280","290","5.933333333333334","1.2170097106757234","75.105222594507"
"9","3","1.5","3","1","300","5","286","295","8.126666666666667","1.0366501876287073","17.242423558505756"
"10","3","1.5","3","1","300","5","281","290","6.093333333333334","1.2107609872884222","75.14824144900177"
"9","3","1.5","3","1","300","5","287","295","8.26","1.0184983564074417","17.36404587316205"
"10","3","1.5","3","1","300","5","282","292","6.213333333333333","1.2053768294761884","74.99789167627986"
"9","3","1.5","3","1","300","5","288","297","8.413333333333334","1.0162563576775527","17.340083846037494"
"10","3","1.5","3","1","300","5","283","292","6.14","1.2237647202733017","75.50552103601399"
"9","3","1.5","3","1","300","5","289","297","8.453333333333333","1.0041712587506886","17.57191100949662"
"10","3","1.5","3","1","300","5","284","292","5.806666666666667","1.2543843881928243","75.43432416779181"
"9","3","1.5","3","1","300","5","290","297","8.626666666666667","1.0019436132417852","17.639296909565164"
"10","3","1.5","3","1","300","5","285","289","5.5","1.2791763639836007","75.11557671425238"
"9","3","1.5","3","1","300","5","291","297","8.64","1.011144131217943","17.91581797611041"
"10","3","1.5","3","1","300","5","286","288","5.3133333333333335","1.2930943972762203","74.74299372185037"
"9","3","1.5","3","1","300","5","292","297","8.693333333333333","1.0118688151435893","18.023502714367382"
"10","3","1.5","3","1","300","5","287","290","5.346666666666667","1.2584196577454434","74.16354160544043"
"9","3","1.5","3","1","300","5","293","297","8.653333333333334","1.011576023815388","18.17525749862975"
"10","3","1.5","3","1","300","5","288","290","5.34","1.2563119509631602","74.43288479615828"
"9","3","1.5","3","1","300","5","294","298","8.606666666666667","1.0057357009550938","18.12166162996013"
"10","3","1.5","3","1","300","5","289","289","5.5","1.2531872933640817","74.23833199918545"
"9","3","1.5","3","1","300","5","295","298","8.62","1.0320392028690613","17.840700028748557"
