"BehaviorSpace results (NetLogo 6.2.0)"
"Flocking.nlogo"
"Baseline2"
"05/02/2021 08:19:17:674 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","max-cohere-turn","max-separate-turn","vision","minimum-separation","population","max-align-turn","[step]","count turtles with [any? flockmates]","mean [count flockmates] of turtles","mean [min [distance myself] of other turtles] of turtles","standard-deviation [heading] of turtles"
"9","3","1.5","3","1","300","5","34","268","0.8933333333333333","1.6043516012174313","108.23101400501052"
"10","3","1.5","3","1","300","5","30","271","0.9033333333333333","1.6327279854599894","102.18998110572419"
"9","3","1.5","3","1","300","5","35","268","0.8933333333333333","1.6490154430519424","108.65253170367274"
"10","3","1.5","3","1","300","5","31","271","0.9033333333333333","1.5895081064150385","101.93863205294846"
"9","3","1.5","3","1","300","5","36","270","0.9","1.7052559244671288","108.64401232255088"
"10","3","1.5","3","1","300","5","32","272","0.9066666666666666","1.6406185101926665","101.78603864072927"
"9","3","1.5","3","1","300","5","37","273","0.91","1.706846495746194","108.9206512022366"
"10","3","1.5","3","1","300","5","33","273","0.91","1.6991183991584131","101.74631488698357"
"9","3","1.5","3","1","300","5","38","275","0.9166666666666666","1.636400412168112","109.39322930811615"
"10","3","1.5","3","1","300","5","34","269","0.8966666666666666","1.705446862991118","101.8002730032008"
"9","3","1.5","3","1","300","5","39","276","0.92","1.5994476917583287","109.41515640406533"
"10","3","1.5","3","1","300","5","35","272","0.9066666666666666","1.633877015580466","101.88321884452299"
"9","3","1.5","3","1","300","5","40","276","0.92","1.6204384372663985","109.26068499969628"
"10","3","1.5","3","1","300","5","36","271","0.9033333333333333","1.571361930847069","102.03294277989956"
"9","3","1.5","3","1","300","5","41","272","0.9066666666666666","1.5969119276791226","109.65419386737048"
"10","3","1.5","3","1","300","5","37","276","0.92","1.600112859861183","101.87346346748858"
"9","3","1.5","3","1","300","5","42","276","0.92","1.6122003846909796","109.4577036128711"
"10","3","1.5","3","1","300","5","38","275","0.9166666666666666","1.6704065814396587","101.66865752939634"
"9","3","1.5","3","1","300","5","43","272","0.9066666666666666","1.645594306900776","109.0136365875335"
"10","3","1.5","3","1","300","5","39","265","0.8833333333333333","1.7101711524180487","101.52268541110485"
"9","3","1.5","3","1","300","5","44","274","0.9133333333333333","1.663979391223164","109.12249773877343"
"10","3","1.5","3","1","300","5","40","269","0.8966666666666666","1.675530196315184","101.25381515198892"
"9","3","1.5","3","1","300","5","45","265","0.8833333333333333","1.6560000066093719","109.09807254540932"
"10","3","1.5","3","1","300","5","41","266","0.8866666666666667","1.6144048229114953","100.85854101605254"
"9","3","1.5","3","1","300","5","46","266","0.8866666666666667","1.6501249019775945","109.1789416880291"
"10","3","1.5","3","1","300","5","42","271","0.9033333333333333","1.6193233768258997","100.89051194378872"
"9","3","1.5","3","1","300","5","47","265","0.8833333333333333","1.683569479037997","109.14860373152274"
"10","3","1.5","3","1","300","5","43","271","0.9033333333333333","1.6351682657844737","100.69230001323069"
"9","3","1.5","3","1","300","5","48","265","0.8833333333333333","1.643034206267387","108.99679991810275"
"10","3","1.5","3","1","300","5","44","274","0.9133333333333333","1.5984160755435468","100.19903479269023"
"9","3","1.5","3","1","300","5","49","269","0.8966666666666666","1.6193817439451936","108.95681925286958"
"10","3","1.5","3","1","300","5","45","272","0.9066666666666666","1.5372467229793987","100.5467621763314"
"9","3","1.5","3","1","300","5","50","272","0.9066666666666666","1.6057771866423325","109.03882113109128"
"10","3","1.5","3","1","300","5","46","274","0.9133333333333333","1.493261930831252","101.15802178767119"
"9","3","1.5","3","1","300","5","51","271","0.9033333333333333","1.602787229387495","108.85661734277306"
"10","3","1.5","3","1","300","5","47","278","0.9266666666666666","1.5200568330821522","101.0884685834527"
"9","3","1.5","3","1","300","5","52","270","0.9","1.5757385528870984","108.92106052320757"
"10","3","1.5","3","1","300","5","48","280","0.9333333333333333","1.5185092831720255","101.85649415916254"
"9","3","1.5","3","1","300","5","53","271","0.9033333333333333","1.5082698786951683","108.98779751922169"
"10","3","1.5","3","1","300","5","49","271","0.9033333333333333","1.5250293551434189","102.10666230213062"
"9","3","1.5","3","1","300","5","54","282","0.94","1.5127962778441038","109.20508760465496"
"10","3","1.5","3","1","300","5","50","275","0.9166666666666666","1.527614062475535","102.30118349487245"
"9","3","1.5","3","1","300","5","55","281","0.9366666666666666","1.5323808646958177","109.31258642847824"
"10","3","1.5","3","1","300","5","51","280","0.9333333333333333","1.503734201893893","102.52352428686886"
"9","3","1.5","3","1","300","5","56","279","0.93","1.5696463181838158","109.21184255203258"
"10","3","1.5","3","1","300","5","52","277","0.9233333333333333","1.4967985759248006","102.78614619243045"
"9","3","1.5","3","1","300","5","57","275","0.9166666666666666","1.5827896937248065","109.43982142042606"
"10","3","1.5","3","1","300","5","53","278","0.9266666666666666","1.4523240655453094","102.68283887635835"
"9","3","1.5","3","1","300","5","58","274","0.9133333333333333","1.5108215725906173","109.421396201801"
"10","3","1.5","3","1","300","5","54","274","0.9133333333333333","1.434045633101873","102.45446921149116"
"9","3","1.5","3","1","300","5","59","276","0.92","1.4586164775735124","109.67268172567067"
"10","3","1.5","3","1","300","5","55","280","0.9333333333333333","1.4728164848882286","102.11658686285097"
"9","3","1.5","3","1","300","5","60","275","0.9166666666666666","1.4595450587115877","109.67941847623365"
"10","3","1.5","3","1","300","5","56","281","0.9366666666666666","1.5104705807905876","102.0100717340795"
"9","3","1.5","3","1","300","5","61","279","0.93","1.4739205807784592","109.79989275079217"
"10","3","1.5","3","1","300","5","57","274","0.9133333333333333","1.566876549548222","101.6884723058752"
"9","3","1.5","3","1","300","5","62","277","0.9233333333333333","1.4964002392180982","110.31616032696888"
"10","3","1.5","3","1","300","5","58","276","0.92","1.4974070184259896","101.77081121896057"
"9","3","1.5","3","1","300","5","63","277","0.9233333333333333","1.5242627987251725","110.71400678392264"
"10","3","1.5","3","1","300","5","59","279","0.93","1.4464775505336116","101.99200986920934"
"9","3","1.5","3","1","300","5","64","276","0.92","1.5411155787996744","111.12194030932311"
"10","3","1.5","3","1","300","5","60","285","0.95","1.43696186715684","101.55136687657522"
"9","3","1.5","3","1","300","5","65","276","0.92","1.5301021282961633","110.63151212551536"
"10","3","1.5","3","1","300","5","61","284","0.9466666666666667","1.3729443291820944","101.37562627124409"
"9","3","1.5","3","1","300","5","66","270","0.9","1.5538412215281137","110.23491050245254"
"10","3","1.5","3","1","300","5","62","290","0.9666666666666667","1.3242581326798006","101.27690427395957"
"9","3","1.5","3","1","300","5","67","268","0.8933333333333333","1.5268802924129259","110.14413351038795"
"10","3","1.5","3","1","300","5","63","286","0.9533333333333334","1.3804238301178016","100.98925482940648"
"9","3","1.5","3","1","300","5","68","270","0.9","1.4656878037237873","110.30498904715698"
"10","3","1.5","3","1","300","5","64","284","0.9466666666666667","1.4266275094435485","100.73152708176531"
"9","3","1.5","3","1","300","5","69","276","0.92","1.4427627754475916","110.40384652342584"
"10","3","1.5","3","1","300","5","65","281","0.9366666666666666","1.4161777530712778","100.91394875244418"
"9","3","1.5","3","1","300","5","70","281","0.9366666666666666","1.415698519880313","110.46503384913855"
"10","3","1.5","3","1","300","5","66","280","0.9333333333333333","1.485353073803769","100.5446116183581"
"9","3","1.5","3","1","300","5","71","279","0.93","1.4453553536484176","110.59645760539372"
"10","3","1.5","3","1","300","5","67","276","0.92","1.519820808096551","100.07079919917611"
"9","3","1.5","3","1","300","5","72","275","0.9166666666666666","1.474641761739693","110.96758536818788"
"10","3","1.5","3","1","300","5","68","278","0.9266666666666666","1.5053037918276888","100.27199930698389"
"9","3","1.5","3","1","300","5","73","276","0.92","1.4428918347908992","110.38033066555579"
"10","3","1.5","3","1","300","5","69","280","0.9333333333333333","1.4670470035147551","99.90166702936912"
"9","3","1.5","3","1","300","5","74","274","0.9133333333333333","1.4592998966015294","110.47003380503934"
"10","3","1.5","3","1","300","5","70","284","0.9466666666666667","1.43773367687411","100.822815965238"
"9","3","1.5","3","1","300","5","75","271","0.9033333333333333","1.4428668351197298","110.58665394089418"
"10","3","1.5","3","1","300","5","71","281","0.9366666666666666","1.4298365767445091","100.75657196163229"
"9","3","1.5","3","1","300","5","76","280","0.9333333333333333","1.4327038854549794","110.25652163044873"
"10","3","1.5","3","1","300","5","72","279","0.93","1.4001073872467726","100.4488282798118"
"9","3","1.5","3","1","300","5","77","278","0.9266666666666666","1.4539838999645824","110.46814868730324"
"10","3","1.5","3","1","300","5","73","286","0.9533333333333334","1.4655514959175864","100.7713103640632"
"9","3","1.5","3","1","300","5","78","283","0.9433333333333334","1.45591862511576","110.95997094343366"
"10","3","1.5","3","1","300","5","74","286","0.9533333333333334","1.4578407749361506","101.59765491280305"
"9","3","1.5","3","1","300","5","79","281","0.9366666666666666","1.4311539680696017","110.99309294783438"
"10","3","1.5","3","1","300","5","75","283","0.9433333333333334","1.4556366918934813","101.4172984322476"
"9","3","1.5","3","1","300","5","80","282","0.94","1.4037444940212134","111.30120982058209"
"10","3","1.5","3","1","300","5","76","281","0.9366666666666666","1.4350560051743317","101.36877757790008"
"9","3","1.5","3","1","300","5","81","282","0.94","1.374290340196257","111.46562957119275"
"10","3","1.5","3","1","300","5","77","283","0.9433333333333334","1.4440216974939692","101.40041537427228"
"9","3","1.5","3","1","300","5","82","280","0.9333333333333333","1.375217107174537","111.69420198676863"
"10","3","1.5","3","1","300","5","78","283","0.9433333333333334","1.4405631060960546","101.31636631984931"
"9","3","1.5","3","1","300","5","83","281","0.9366666666666666","1.3598060946425892","111.77536040955124"
"10","3","1.5","3","1","300","5","79","281","0.9366666666666666","1.3854778944164465","100.9778099154738"
"9","3","1.5","3","1","300","5","84","284","0.9466666666666667","1.3616505261647165","111.91358250070876"
"10","3","1.5","3","1","300","5","80","284","0.9466666666666667","1.3688389692537408","101.08180018482707"
"9","3","1.5","3","1","300","5","85","285","0.95","1.3825119274019038","111.73333287080054"
"10","3","1.5","3","1","300","5","81","287","0.9566666666666667","1.3848676635104296","101.1433615536179"
"9","3","1.5","3","1","300","5","86","285","0.95","1.3702725609041848","111.3658710266758"
"10","3","1.5","3","1","300","5","82","288","0.96","1.3551325262144518","101.12071850230912"
"9","3","1.5","3","1","300","5","87","285","0.95","1.327032649869088","111.42565266606877"
"10","3","1.5","3","1","300","5","83","285","0.95","1.3544444512887985","100.89753975815373"
"9","3","1.5","3","1","300","5","88","286","0.9533333333333334","1.3069265373272343","111.43189030845542"
"10","3","1.5","3","1","300","5","84","284","0.9466666666666667","1.3881196400632694","100.33118804885756"
"9","3","1.5","3","1","300","5","89","282","0.94","1.325633319981321","111.57742274986082"
"10","3","1.5","3","1","300","5","85","284","0.9466666666666667","1.4260572596348318","100.18979093288674"
"9","3","1.5","3","1","300","5","90","283","0.9433333333333334","1.3492096885147953","111.7132057082725"
"10","3","1.5","3","1","300","5","86","279","0.93","1.4475829029379816","99.84322409334077"
"9","3","1.5","3","1","300","5","91","286","0.9533333333333334","1.3902139673242913","111.54144919721541"
"10","3","1.5","3","1","300","5","87","277","0.9233333333333333","1.414269021455073","99.35292991600073"
"9","3","1.5","3","1","300","5","92","286","0.9533333333333334","1.3845608233074698","111.78625927871343"
"10","3","1.5","3","1","300","5","88","280","0.9333333333333333","1.388220330818802","99.25164288580794"
"9","3","1.5","3","1","300","5","93","286","0.9533333333333334","1.3447970980752104","111.57043608629247"
"10","3","1.5","3","1","300","5","89","284","0.9466666666666667","1.3957245815575783","99.48390783456317"
"9","3","1.5","3","1","300","5","94","290","0.9666666666666667","1.3094857429631803","112.2730271538835"
"10","3","1.5","3","1","300","5","90","283","0.9433333333333334","1.349929935945293","99.38687888604987"
"9","3","1.5","3","1","300","5","95","288","0.96","1.32904116734123","112.2629011081096"
"10","3","1.5","3","1","300","5","91","287","0.9566666666666667","1.3733234123412343","99.34550213100698"
"9","3","1.5","3","1","300","5","96","288","0.96","1.2909688280353586","112.47748128699922"
"10","3","1.5","3","1","300","5","92","288","0.96","1.394549417920378","99.42706954096519"
"9","3","1.5","3","1","300","5","97","287","0.9566666666666667","1.285079692274274","112.42877901779586"
"10","3","1.5","3","1","300","5","93","287","0.9566666666666667","1.36194470686234","99.56822370739903"
"9","3","1.5","3","1","300","5","98","290","0.9666666666666667","1.3075058506434525","112.44346803797593"
"10","3","1.5","3","1","300","5","94","285","0.95","1.355492546942191","99.29221645338839"
"9","3","1.5","3","1","300","5","99","287","0.9566666666666667","1.342123105229532","112.56148425104821"
"10","3","1.5","3","1","300","5","95","287","0.9566666666666667","1.3397578765954374","100.36752998572481"
"9","3","1.5","3","1","300","5","100","284","0.9466666666666667","1.3388020467974622","112.18060409090089"
"10","3","1.5","3","1","300","5","96","284","0.9466666666666667","1.352405327400003","100.26650629603532"
"9","3","1.5","3","1","300","5","101","290","0.9666666666666667","1.2675203235335184","111.88558352723065"
"10","3","1.5","3","1","300","5","97","284","0.9466666666666667","1.3498701052726578","99.76873455627216"
"9","3","1.5","3","1","300","5","102","290","0.9666666666666667","1.258388289080552","111.9256025523929"
"10","3","1.5","3","1","300","5","98","285","0.95","1.3408013301276103","99.35631546682438"
"9","3","1.5","3","1","300","5","103","289","0.9633333333333334","1.2803682250601893","112.51410342786177"
"10","3","1.5","3","1","300","5","99","285","0.95","1.3621711347777763","98.79534137549852"
"9","3","1.5","3","1","300","5","104","288","0.96","1.275140742383669","112.47537896254407"
"10","3","1.5","3","1","300","5","100","287","0.9566666666666667","1.3882972756265204","99.16985873470729"
"9","3","1.5","3","1","300","5","105","286","0.9533333333333334","1.2553302355627511","112.67385415078265"
"10","3","1.5","3","1","300","5","101","286","0.9533333333333334","1.3770272514095083","99.29031010142418"
"9","3","1.5","3","1","300","5","106","290","0.9666666666666667","1.1757271199514168","112.68692342198187"
"10","3","1.5","3","1","300","5","102","287","0.9566666666666667","1.35581262703644","98.74900880789696"
"9","3","1.5","3","1","300","5","107","290","0.9666666666666667","1.21243591370965","112.97831853029142"
"10","3","1.5","3","1","300","5","103","285","0.95","1.3756008974854286","100.12340694865308"
"9","3","1.5","3","1","300","5","108","287","0.9566666666666667","1.3022683720937163","113.02654350957295"
"10","3","1.5","3","1","300","5","104","281","0.9366666666666666","1.3559152380779989","100.38483762712684"
"9","3","1.5","3","1","300","5","109","284","0.9466666666666667","1.3606028306154587","113.09889754399417"
"10","3","1.5","3","1","300","5","105","284","0.9466666666666667","1.340088260383466","100.07406331146419"
"9","3","1.5","3","1","300","5","110","283","0.9433333333333334","1.3553566431216284","113.05150934192989"
"10","3","1.5","3","1","300","5","106","287","0.9566666666666667","1.3325544112756047","99.46647923579019"
"9","3","1.5","3","1","300","5","111","281","0.9366666666666666","1.3175287773034519","113.28979683102632"
"10","3","1.5","3","1","300","5","107","289","0.9633333333333334","1.388946160222888","99.69321254820797"
"9","3","1.5","3","1","300","5","112","284","0.9466666666666667","1.253078713939137","113.16361691725338"
"10","3","1.5","3","1","300","5","108","285","0.95","1.3726516559663333","99.24741983792845"
"9","3","1.5","3","1","300","5","113","290","0.9666666666666667","1.282390887809449","113.64297994962651"
"10","3","1.5","3","1","300","5","109","284","0.9466666666666667","1.3297566478133254","99.29002430659646"
"9","3","1.5","3","1","300","5","114","287","0.9566666666666667","1.3229978474638573","114.09697442245046"
"10","3","1.5","3","1","300","5","110","285","0.95","1.3352153437020624","99.77767020048763"
"10","3","1.5","3","1","300","5","111","286","0.9533333333333334","1.3002365787400187","99.34563243949455"
"9","3","1.5","3","1","300","5","115","286","0.9533333333333334","1.3155346592835344","114.1774964472667"
"10","3","1.5","3","1","300","5","112","285","0.95","1.3084697249764934","99.67174848004636"
"9","3","1.5","3","1","300","5","116","284","0.9466666666666667","1.3251095180555736","114.58098849050778"
"10","3","1.5","3","1","300","5","113","284","0.9466666666666667","1.2839923795875754","100.22731727361536"
"9","3","1.5","3","1","300","5","117","281","0.9366666666666666","1.3167063641320147","114.60373813311087"
"10","3","1.5","3","1","300","5","114","287","0.9566666666666667","1.2901489433939226","100.19097003254306"
"9","3","1.5","3","1","300","5","118","280","0.9333333333333333","1.294420769338287","115.19667465383755"
"10","3","1.5","3","1","300","5","115","290","0.9666666666666667","1.2609236052425516","99.86056235138513"
"9","3","1.5","3","1","300","5","119","284","0.9466666666666667","1.290699484718788","115.10188122645785"
"10","3","1.5","3","1","300","5","116","290","0.9666666666666667","1.2550062917919842","99.33189626029585"
"9","3","1.5","3","1","300","5","120","287","0.9566666666666667","1.2743218081473273","115.25681995205802"
"10","3","1.5","3","1","300","5","117","290","0.9666666666666667","1.2658452631737571","98.20436879739562"
"9","3","1.5","3","1","300","5","121","287","0.9566666666666667","1.2467474816591178","115.19970104179747"
"10","3","1.5","3","1","300","5","118","289","0.9633333333333334","1.294990083607022","98.0234703893989"
"9","3","1.5","3","1","300","5","122","289","0.9633333333333334","1.2369413421444406","115.1497913485426"
"10","3","1.5","3","1","300","5","119","285","0.95","1.2901626845366099","97.45583334206445"
"9","3","1.5","3","1","300","5","123","291","0.97","1.2850514049233335","115.14783817595404"
"10","3","1.5","3","1","300","5","120","283","0.9433333333333334","1.287894457323413","97.00634203543325"
"9","3","1.5","3","1","300","5","124","290","0.9666666666666667","1.2901069565230219","115.44551475838396"
"10","3","1.5","3","1","300","5","121","288","0.96","1.2849735885955074","96.72520622516552"
"9","3","1.5","3","1","300","5","125","289","0.9633333333333334","1.3188135398000895","115.55040618509337"
"10","3","1.5","3","1","300","5","122","290","0.9666666666666667","1.2598605712585875","96.3614696501173"
"9","3","1.5","3","1","300","5","126","286","0.9533333333333334","1.3302220406282619","115.75210026709888"
"10","3","1.5","3","1","300","5","123","289","0.9633333333333334","1.2846151067023563","96.86168324364857"
"9","3","1.5","3","1","300","5","127","285","0.95","1.3074045747222658","115.16371724803156"
"10","3","1.5","3","1","300","5","124","286","0.9533333333333334","1.2753962922420934","96.26330882505778"
"9","3","1.5","3","1","300","5","128","284","0.9466666666666667","1.2568174296100787","115.22618392124903"
"10","3","1.5","3","1","300","5","125","287","0.9566666666666667","1.205069494396786","95.8718014235931"
"9","3","1.5","3","1","300","5","129","291","0.97","1.2564607284745404","115.34186270243968"
"10","3","1.5","3","1","300","5","126","293","0.9766666666666667","1.2086191520445975","95.50746095712995"
"9","3","1.5","3","1","300","5","130","290","0.9666666666666667","1.2927000190850968","115.44307068795482"
"10","3","1.5","3","1","300","5","127","294","0.98","1.2422366670275804","95.72942819646438"
"9","3","1.5","3","1","300","5","131","289","0.9633333333333334","1.2824096514379661","115.50162918834491"
"10","3","1.5","3","1","300","5","128","296","0.9866666666666667","1.2272216744338886","96.28477636741574"
"9","3","1.5","3","1","300","5","132","287","0.9566666666666667","1.2533841452572643","115.453726083282"
"10","3","1.5","3","1","300","5","129","294","0.98","1.225624042601722","97.27898321915431"
"9","3","1.5","3","1","300","5","133","287","0.9566666666666667","1.218034149656185","115.23585262849583"
"10","3","1.5","3","1","300","5","130","293","0.9766666666666667","1.2155717796151464","96.61171652022112"
"9","3","1.5","3","1","300","5","134","290","0.9666666666666667","1.2171544356911697","115.31111225431022"
"10","3","1.5","3","1","300","5","131","293","0.9766666666666667","1.2218974887950083","96.05051864898341"
"9","3","1.5","3","1","300","5","135","289","0.9633333333333334","1.2244981738866814","115.23071869126349"
"10","3","1.5","3","1","300","5","132","291","0.97","1.2447874353008868","96.06146097924609"
"9","3","1.5","3","1","300","5","136","289","0.9633333333333334","1.2324449802487858","115.28130791075064"
"10","3","1.5","3","1","300","5","133","292","0.9733333333333334","1.2015246839494464","96.61873002919621"
"9","3","1.5","3","1","300","5","137","288","0.96","1.250227233638754","115.3959751770432"
"10","3","1.5","3","1","300","5","134","291","0.97","1.2032502802320437","95.89020389761055"
"9","3","1.5","3","1","300","5","138","290","0.9666666666666667","1.2359689110895644","115.16319454447165"
"10","3","1.5","3","1","300","5","135","291","0.97","1.222699196975637","95.7738831666278"
"9","3","1.5","3","1","300","5","139","288","0.96","1.203615975346915","114.96879038840363"
"10","3","1.5","3","1","300","5","136","292","0.9733333333333334","1.2352901945961714","95.79070105236748"
"9","3","1.5","3","1","300","5","140","290","0.9666666666666667","1.1789947090436321","115.11732791320485"
"10","3","1.5","3","1","300","5","137","290","0.9666666666666667","1.2143240391125993","95.41306144114202"
"9","3","1.5","3","1","300","5","141","292","0.9733333333333334","1.1882372206225584","114.91071728024504"
"10","3","1.5","3","1","300","5","138","289","0.9633333333333334","1.2152573472146173","94.90030179106236"
"9","3","1.5","3","1","300","5","142","293","0.9766666666666667","1.2111285643434433","115.04032295911934"
"10","3","1.5","3","1","300","5","139","291","0.97","1.1970955628401152","95.31362700696477"
"9","3","1.5","3","1","300","5","143","288","0.96","1.2469489908298135","115.14714804696497"
"10","3","1.5","3","1","300","5","140","292","0.9733333333333334","1.2141054986651962","94.8704844011662"
"9","3","1.5","3","1","300","5","144","286","0.9533333333333334","1.2706738759950098","115.14351057894818"
"10","3","1.5","3","1","300","5","141","291","0.97","1.2193440858014803","95.5140411475156"
"9","3","1.5","3","1","300","5","145","289","0.9633333333333334","1.2553711985056386","115.26424489571892"
"10","3","1.5","3","1","300","5","142","289","0.9633333333333334","1.2323363633054538","95.66648076429942"
"9","3","1.5","3","1","300","5","146","290","0.9666666666666667","1.2218988667647692","115.07463443919984"
"10","3","1.5","3","1","300","5","143","291","0.97","1.201384717195743","96.20298066630772"
"9","3","1.5","3","1","300","5","147","292","0.9733333333333334","1.17234119243752","115.02911721043856"
"10","3","1.5","3","1","300","5","144","295","0.9833333333333333","1.198206098749724","95.05850524055646"
"9","3","1.5","3","1","300","5","148","294","0.98","1.2129300842277009","115.09441244138827"
"10","3","1.5","3","1","300","5","145","293","0.9766666666666667","1.1804621844050736","95.22384805163122"
"9","3","1.5","3","1","300","5","149","294","0.98","1.2207892864869343","115.36922384998924"
"10","3","1.5","3","1","300","5","146","294","0.98","1.170237096260561","97.18994379207032"
"9","3","1.5","3","1","300","5","150","291","0.97","1.210487891936041","115.39501492876231"
"10","3","1.5","3","1","300","5","147","293","0.9766666666666667","1.175164858323825","97.05205022562295"
"9","3","1.5","3","1","300","5","151","291","0.97","1.192832981947955","115.40130836725264"
"10","3","1.5","3","1","300","5","148","291","0.97","1.1938622246567978","97.57629917741828"
"9","3","1.5","3","1","300","5","152","292","0.9733333333333334","1.2079864805106864","115.56319093836916"
"10","3","1.5","3","1","300","5","149","294","0.98","1.2627179280572898","98.05425618140589"
"9","3","1.5","3","1","300","5","153","291","0.97","1.1930071865151506","115.78675383301282"
"10","3","1.5","3","1","300","5","150","295","0.9833333333333333","1.2781055891959112","97.8321758755842"
"9","3","1.5","3","1","300","5","154","295","0.9833333333333333","1.1924259324505646","116.15770247170197"
"10","3","1.5","3","1","300","5","151","293","0.9766666666666667","1.286214824608377","97.28042279524944"
"9","3","1.5","3","1","300","5","155","293","0.9766666666666667","1.1746456149007836","116.48587489943422"
"10","3","1.5","3","1","300","5","152","293","0.9766666666666667","1.2501484983513362","97.37606666820382"
"9","3","1.5","3","1","300","5","156","293","0.9766666666666667","1.1922101586481142","116.1250538327354"
"10","3","1.5","3","1","300","5","153","290","0.9666666666666667","1.2327421206919802","96.89117522537126"
"9","3","1.5","3","1","300","5","157","291","0.97","1.2173027638807905","116.2746140871216"
"10","3","1.5","3","1","300","5","154","292","0.9733333333333334","1.2337037623846856","97.41566959384856"
"9","3","1.5","3","1","300","5","158","287","0.9566666666666667","1.244543377973748","116.44949430994552"
"10","3","1.5","3","1","300","5","155","294","0.98","1.1979352252886633","97.77520381918033"
"9","3","1.5","3","1","300","5","159","286","0.9533333333333334","1.2510961994351597","116.4360871891257"
"10","3","1.5","3","1","300","5","156","292","0.9733333333333334","1.2290090591755738","97.26508801779312"
"9","3","1.5","3","1","300","5","160","286","0.9533333333333334","1.2324532833320574","116.34407357819744"
"10","3","1.5","3","1","300","5","157","291","0.97","1.2203429708076892","96.69134971720948"
"9","3","1.5","3","1","300","5","161","290","0.9666666666666667","1.2035146077354768","116.33814031974626"
"10","3","1.5","3","1","300","5","158","291","0.97","1.2111283109447823","96.9019778423345"
"9","3","1.5","3","1","300","5","162","291","0.97","1.18309596011526","116.57228018567798"
"10","3","1.5","3","1","300","5","159","292","0.9733333333333334","1.1839550082954045","95.79546450346305"
"9","3","1.5","3","1","300","5","163","293","0.9766666666666667","1.1875243142540008","116.48195158004293"
"10","3","1.5","3","1","300","5","160","294","0.98","1.1733538878357654","95.94609011547561"
"9","3","1.5","3","1","300","5","164","293","0.9766666666666667","1.1864547147511226","116.63079477334172"
"10","3","1.5","3","1","300","5","161","294","0.98","1.1789877830202156","95.87724084216924"
"9","3","1.5","3","1","300","5","165","291","0.97","1.2040826303429502","116.39025801843316"
"10","3","1.5","3","1","300","5","162","291","0.97","1.172421138881907","96.523581186027"
"9","3","1.5","3","1","300","5","166","291","0.97","1.1898714879266503","116.31626648196071"
"10","3","1.5","3","1","300","5","163","293","0.9766666666666667","1.1587629654269678","96.50304772241455"
"9","3","1.5","3","1","300","5","167","293","0.9766666666666667","1.1538976898712043","116.61834701897543"
"10","3","1.5","3","1","300","5","164","295","0.9833333333333333","1.1289814420426452","96.67338970304125"
"9","3","1.5","3","1","300","5","168","294","0.98","1.1354757552922696","116.70712108770589"
"10","3","1.5","3","1","300","5","165","295","0.9833333333333333","1.1498402781882537","95.84060629829918"
"9","3","1.5","3","1","300","5","169","296","0.9866666666666667","1.1633784113100156","116.47858639451765"
"10","3","1.5","3","1","300","5","166","295","0.9833333333333333","1.1802127857140052","95.2337295599967"
"9","3","1.5","3","1","300","5","170","295","0.9833333333333333","1.169094200817522","116.65130719367784"
"10","3","1.5","3","1","300","5","167","296","0.9866666666666667","1.1806009745942927","95.4070920330583"
"9","3","1.5","3","1","300","5","171","294","0.98","1.1888819152151564","116.74126369370336"
"10","3","1.5","3","1","300","5","168","292","0.9733333333333334","1.1664326219133254","96.08280220216065"
"9","3","1.5","3","1","300","5","172","292","0.9733333333333334","1.1782428264686091","116.79524745175468"
"10","3","1.5","3","1","300","5","169","295","0.9833333333333333","1.1981237428367757","96.0084721955292"
"9","3","1.5","3","1","300","5","173","292","0.9733333333333334","1.1526623700187182","116.2211422648486"
"10","3","1.5","3","1","300","5","170","294","0.98","1.1946703225456488","96.28263900095284"
"9","3","1.5","3","1","300","5","174","294","0.98","1.1512368833656055","116.70689053878868"
"10","3","1.5","3","1","300","5","171","293","0.9766666666666667","1.164438706144069","95.98221832209121"
"9","3","1.5","3","1","300","5","175","297","0.99","1.1175533777474531","116.42848167770987"
"10","3","1.5","3","1","300","5","172","294","0.98","1.1795487697598117","95.8442976393687"
"9","3","1.5","3","1","300","5","176","297","0.99","1.1417672499710334","116.74571309049958"
"10","3","1.5","3","1","300","5","173","296","0.9866666666666667","1.1980239812266393","95.14892211400067"
"9","3","1.5","3","1","300","5","177","296","0.9866666666666667","1.1508692724593321","116.48947005475546"
"10","3","1.5","3","1","300","5","174","294","0.98","1.153100987894678","95.0104802121071"
"9","3","1.5","3","1","300","5","178","295","0.9833333333333333","1.1420857737623926","117.32496542134182"
"10","3","1.5","3","1","300","5","175","295","0.9833333333333333","1.1493795733209367","94.84100009397437"
"9","3","1.5","3","1","300","5","179","296","0.9866666666666667","1.1318301599906917","117.33248720732443"
"10","3","1.5","3","1","300","5","176","295","0.9833333333333333","1.1435911374908083","94.95909445170754"
"9","3","1.5","3","1","300","5","180","295","0.9833333333333333","1.1748360285198398","117.6049558795727"
"10","3","1.5","3","1","300","5","177","295","0.9833333333333333","1.1734896064656584","95.2164511055579"
"9","3","1.5","3","1","300","5","181","297","0.99","1.159942480104782","117.4429464917322"
"10","3","1.5","3","1","300","5","178","293","0.9766666666666667","1.203699094811096","95.67112665554774"
